split,account_id,label,size,attacker_ratio,attacker_count,suspicious,queries_until_alert,similar_pair_count,score
mixed_0.05,23,1,1500,0.05,75,True,1290,51,51.0
mixed_0.05,24,1,1500,0.05,75,True,1216,51,51.0
mixed_0.05,25,1,1500,0.05,75,True,1255,51,51.0
mixed_0.05,26,1,1500,0.05,75,True,1239,51,51.0
mixed_0.05,27,1,1500,0.05,75,True,1325,53,53.0
mixed_0.05,28,1,1500,0.05,75,True,1304,51,51.0
mixed_0.05,29,1,1500,0.05,75,True,1453,52,52.0
mixed_0.05,30,1,1500,0.05,75,True,1358,51,51.0
mixed_0.05,31,1,1500,0.05,75,True,1418,52,52.0
mixed_0.05,32,1,1500,0.05,75,True,1282,51,51.0
mixed_0.05,33,1,1500,0.05,75,True,1176,51,51.0
mixed_0.05,34,1,1500,0.05,75,True,1266,51,51.0
mixed_0.05,35,1,1500,0.05,75,True,1222,51,51.0
mixed_0.05,36,1,1500,0.05,75,True,1263,51,51.0
mixed_0.05,37,1,1500,0.05,75,True,1268,51,51.0
mixed_0.05,38,1,1500,0.05,75,True,1358,51,51.0
mixed_0.05,39,1,1500,0.05,75,True,1392,51,51.0
mixed_0.05,40,1,1500,0.05,75,True,1190,51,51.0
mixed_0.05,41,1,1500,0.05,75,True,1277,51,51.0
mixed_0.05,42,1,1500,0.05,75,True,1242,51,51.0
mixed_0.05,43,1,1500,0.05,75,True,1304,51,51.0
mixed_0.05,44,1,1500,0.05,75,True,1284,52,52.0
mixed_0.05,45,1,1500,0.05,75,True,1294,51,51.0
mixed_0.05,46,1,1500,0.05,75,True,1453,51,51.0
mixed_0.05,47,1,1500,0.05,75,True,1245,51,51.0
mixed_0.05,48,1,1500,0.05,75,True,1266,51,51.0
mixed_0.05,49,1,1500,0.05,75,True,1400,51,51.0
mixed_0.1,0,1,1500,0.1,150,True,1340,51,51.0
mixed_0.1,1,1,1500,0.1,150,True,1436,51,51.0
mixed_0.1,2,1,1500,0.1,150,True,1494,51,51.0
mixed_0.1,3,1,1500,0.1,150,True,1394,51,51.0
mixed_0.1,4,1,1500,0.1,150,True,1400,51,51.0
mixed_0.1,5,1,1500,0.1,150,True,1418,51,51.0
mixed_0.1,6,1,1500,0.1,150,False,1500,49,49.0
mixed_0.1,7,1,1500,0.1,150,True,1377,52,52.0
mixed_0.1,8,1,1500,0.1,150,True,1322,51,51.0
mixed_0.1,9,1,1500,0.1,150,True,1341,51,51.0
mixed_0.1,10,1,1500,0.1,150,True,1401,51,51.0
mixed_0.1,11,1,1500,0.1,150,True,1402,51,51.0
mixed_0.1,12,1,1500,0.1,150,True,1379,51,51.0
mixed_0.1,13,1,1500,0.1,150,False,1500,49,49.0
mixed_0.1,14,1,1500,0.1,150,True,1421,51,51.0
mixed_0.1,15,1,1500,0.1,150,True,1270,52,52.0
mixed_0.1,16,1,1500,0.1,150,True,1349,51,51.0
mixed_0.1,17,1,1500,0.1,150,True,1445,51,51.0
mixed_0.1,18,1,1500,0.1,150,True,1361,52,52.0
mixed_0.1,19,1,1500,0.1,150,True,1445,52,52.0
mixed_0.1,20,1,1500,0.1,150,True,1428,51,51.0
mixed_0.1,21,1,1500,0.1,150,True,1479,52,52.0
mixed_0.1,22,1,1500,0.1,150,True,1250,51,51.0
mixed_0.1,23,1,1500,0.1,150,True,1312,51,51.0
mixed_0.1,24,1,1500,0.1,150,True,1427,51,51.0
mixed_0.1,25,1,1500,0.1,150,True,1319,51,51.0
mixed_0.1,26,1,1500,0.1,150,True,1462,51,51.0
mixed_0.1,27,1,1500,0.1,150,True,1289,51,51.0
mixed_0.1,28,1,1500,0.1,150,True,1299,51,51.0
mixed_0.1,29,1,1500,0.1,150,True,1429,52,52.0
mixed_0.1,30,1,1500,0.1,150,True,1494,51,51.0
mixed_0.1,31,1,1500,0.1,150,True,1442,51,51.0
mixed_0.1,32,1,1500,0.1,150,True,1308,51,51.0
mixed_0.1,33,1,1500,0.1,150,True,1307,51,51.0
mixed_0.1,34,1,1500,0.1,150,True,1477,51,51.0
mixed_0.1,35,1,1500,0.1,150,True,1245,51,51.0
mixed_0.1,36,1,1500,0.1,150,True,1260,51,51.0
mixed_0.1,37,1,1500,0.1,150,True,1407,51,51.0
mixed_0.1,38,1,1500,0.1,150,True,1297,51,51.0
mixed_0.1,39,1,1500,0.1,150,True,1375,51,51.0
mixed_0.1,40,1,1500,0.1,150,True,1377,51,51.0
mixed_0.1,41,1,1500,0.1,150,True,1387,51,51.0
mixed_0.1,42,1,1500,0.1,150,True,1433,51,51.0
mixed_0.1,43,1,1500,0.1,150,True,1385,51,51.0
mixed_0.1,44,1,1500,0.1,150,True,1339,51,51.0
mixed_0.1,45,1,1500,0.1,150,True,1357,51,51.0
mixed_0.1,46,1,1500,0.1,150,True,1398,51,51.0
mixed_0.1,47,1,1500,0.1,150,True,1353,51,51.0
mixed_0.1,48,1,1500,0.1,150,True,1344,52,52.0
mixed_0.1,49,1,1500,0.1,150,True,1294,51,51.0
mixed_0.25,0,1,1500,0.25,375,False,1500,44,44.0
mixed_0.25,1,1,1500,0.25,375,False,1500,37,37.0
mixed_0.25,2,1,1500,0.25,375,False,1500,31,31.0
mixed_0.25,3,1,1500,0.25,375,False,1500,40,40.0
mixed_0.25,4,1,1500,0.25,375,False,1500,46,46.0
mixed_0.25,5,1,1500,0.25,375,False,1500,31,31.0
mixed_0.25,6,1,1500,0.25,375,False,1500,31,31.0
mixed_0.25,7,1,1500,0.25,375,False,1500,44,44.0
mixed_0.25,8,1,1500,0.25,375,True,1475,51,51.0
mixed_0.25,9,1,1500,0.25,375,False,1500,40,40.0
mixed_0.25,10,1,1500,0.25,375,False,1500,32,32.0
mixed_0.25,11,1,1500,0.25,375,True,1449,51,51.0
mixed_0.25,12,1,1500,0.25,375,False,1500,43,43.0
mixed_0.25,13,1,1500,0.25,375,False,1500,32,32.0
mixed_0.25,14,1,1500,0.25,375,False,1500,45,45.0
mixed_0.25,15,1,1500,0.25,375,True,1492,51,51.0
mixed_0.25,16,1,1500,0.25,375,False,1500,37,37.0
mixed_0.25,17,1,1500,0.25,375,False,1500,34,34.0
mixed_0.25,18,1,1500,0.25,375,False,1500,35,35.0
mixed_0.25,19,1,1500,0.25,375,False,1500,40,40.0
mixed_0.25,20,1,1500,0.25,375,False,1500,42,42.0
mixed_0.25,21,1,1500,0.25,375,False,1500,35,35.0
mixed_0.25,22,1,1500,0.25,375,False,1500,39,39.0
mixed_0.25,23,1,1500,0.25,375,False,1500,37,37.0
mixed_0.25,24,1,1500,0.25,375,True,1469,51,51.0
mixed_0.25,25,1,1500,0.25,375,False,1500,38,38.0
mixed_0.25,26,1,1500,0.25,375,False,1500,39,39.0
mixed_0.25,27,1,1500,0.25,375,False,1500,39,39.0
mixed_0.25,28,1,1500,0.25,375,False,1500,42,42.0
mixed_0.25,29,1,1500,0.25,375,False,1500,50,50.0
mixed_0.25,30,1,1500,0.25,375,False,1500,39,39.0
mixed_0.25,31,1,1500,0.25,375,False,1500,33,33.0
mixed_0.25,32,1,1500,0.25,375,False,1500,42,42.0
mixed_0.25,33,1,1500,0.25,375,False,1500,43,43.0
mixed_0.25,34,1,1500,0.25,375,False,1500,33,33.0
mixed_0.25,35,1,1500,0.25,375,True,1488,51,51.0
mixed_0.25,36,1,1500,0.25,375,False,1500,43,43.0
mixed_0.25,37,1,1500,0.25,375,False,1500,42,42.0
mixed_0.25,38,1,1500,0.25,375,False,1500,43,43.0
mixed_0.25,39,1,1500,0.25,375,False,1500,48,48.0
mixed_0.25,40,1,1500,0.25,375,False,1500,36,36.0
mixed_0.25,41,1,1500,0.25,375,False,1500,47,47.0
mixed_0.25,42,1,1500,0.25,375,False,1500,33,33.0
mixed_0.25,43,1,1500,0.25,375,False,1500,41,41.0
mixed_0.25,44,1,1500,0.25,375,False,1500,46,46.0
mixed_0.25,45,1,1500,0.25,375,False,1500,45,45.0
mixed_0.25,46,1,1500,0.25,375,False,1500,42,42.0
mixed_0.25,47,1,1500,0.25,375,False,1500,42,42.0
mixed_0.25,48,1,1500,0.25,375,False,1500,45,45.0
mixed_0.25,49,1,1500,0.25,375,False,1500,46,46.0
mixed_0.5,0,1,1500,0.5,750,False,1500,14,14.0
mixed_0.5,1,1,1500,0.5,750,False,1500,18,18.0
mixed_0.5,2,1,1500,0.5,750,False,1500,19,19.0
mixed_0.5,3,1,1500,0.5,750,False,1500,13,13.0
mixed_0.5,4,1,1500,0.5,750,False,1500,25,25.0
mixed_0.5,5,1,1500,0.5,750,False,1500,22,22.0
mixed_0.5,6,1,1500,0.5,750,False,1500,15,15.0
mixed_0.5,7,1,1500,0.5,750,False,1500,20,20.0
mixed_0.5,8,1,1500,0.5,750,False,1500,13,13.0
mixed_0.5,9,1,1500,0.5,750,False,1500,15,15.0
mixed_0.5,10,1,1500,0.5,750,False,1500,19,19.0
mixed_0.5,11,1,1500,0.5,750,False,1500,16,16.0
mixed_0.5,12,1,1500,0.5,750,False,1500,21,21.0
mixed_0.5,13,1,1500,0.5,750,False,1500,18,18.0
mixed_0.5,14,1,1500,0.5,750,False,1500,25,25.0
mixed_0.5,15,1,1500,0.5,750,False,1500,17,17.0
mixed_0.5,16,1,1500,0.5,750,False,1500,14,14.0
mixed_0.5,17,1,1500,0.5,750,False,1500,21,21.0
mixed_0.5,18,1,1500,0.5,750,False,1500,27,27.0
mixed_0.5,19,1,1500,0.5,750,False,1500,20,20.0
mixed_0.5,20,1,1500,0.5,750,False,1500,18,18.0
mixed_0.5,21,1,1500,0.5,750,False,1500,15,15.0
mixed_0.5,22,1,1500,0.5,750,False,1500,10,10.0
mixed_0.5,23,1,1500,0.5,750,False,1500,16,16.0
mixed_0.5,24,1,1500,0.5,750,False,1500,17,17.0
mixed_0.5,25,1,1500,0.5,750,False,1500,19,19.0
mixed_0.5,26,1,1500,0.5,750,False,1500,20,20.0
mixed_0.5,27,1,1500,0.5,750,False,1500,17,17.0
mixed_0.5,28,1,1500,0.5,750,False,1500,14,14.0
mixed_0.5,29,1,1500,0.5,750,False,1500,27,27.0
mixed_0.5,30,1,1500,0.5,750,False,1500,15,15.0
mixed_0.5,31,1,1500,0.5,750,False,1500,14,14.0
mixed_0.5,32,1,1500,0.5,750,False,1500,22,22.0
mixed_0.5,33,1,1500,0.5,750,False,1500,14,14.0
mixed_0.5,34,1,1500,0.5,750,False,1500,19,19.0
mixed_0.5,35,1,1500,0.5,750,False,1500,18,18.0
mixed_0.5,36,1,1500,0.5,750,False,1500,13,13.0
mixed_0.5,37,1,1500,0.5,750,False,1500,19,19.0
mixed_0.5,38,1,1500,0.5,750,False,1500,19,19.0
mixed_0.5,39,1,1500,0.5,750,False,1500,17,17.0
mixed_0.5,40,1,1500,0.5,750,False,1500,20,20.0
mixed_0.5,41,1,1500,0.5,750,False,1500,18,18.0
mixed_0.5,42,1,1500,0.5,750,False,1500,10,10.0
mixed_0.5,43,1,1500,0.5,750,False,1500,18,18.0
mixed_0.5,44,1,1500,0.5,750,False,1500,20,20.0
mixed_0.5,45,1,1500,0.5,750,False,1500,18,18.0
mixed_0.5,46,1,1500,0.5,750,False,1500,14,14.0
mixed_0.5,47,1,1500,0.5,750,False,1500,30,30.0
mixed_0.5,48,1,1500,0.5,750,False,1500,12,12.0
mixed_0.5,49,1,1500,0.5,750,False,1500,18,18.0
